Serial,Title,Date,Author,News
5335,কৃষিখাতে অবদানের জন্য অ্যাগ্রো অ্যাওয়ার্ড ২০১৬,2016-02-16,অনলাইন ডেস্ক,স্ট্যান্ডার্ড চার্টাড অ্যাগ্রো অ্যাওয়ার্ড বা কৃষি পুরস্কার ২০১৬ প্রদানের ঘোষণা দিয়েছে স্ট্যান্ডার্ড চার্টার্ড ব্যাংক বাংলাদেশ ও বাংলাদেশ ব্র্যান্ড ফোরাম বিবিএফ। আগামী ২৭ মার্চ বিজয়ীদের হাতে অ্যাগ্রো অ্যাওয়ার্ড বা কৃষি পুরস্কার তুলে দেওয়া হবে।  মঙ্গলবার ঢাকার প্যান প্যাসিফিক সোনারগাঁও হোটেলে আয়োজিত এক সংবাদ সম্মেলনে এ ঘোষণা দেয়া হয়। এ নিয়ে তৃতীয়বারের মতো দেওয়া হচ্ছে এই পুরস্কার। দেশের কৃষি খাতে গুরুত্বপূর্ণ অবদানের স্বীকৃতিস্বরুপ ব্যক্তি ও প্রাতিষ্ঠানিক উভয় পর্যায়ে পুরস্কারটি দেওয়া হবে।  এবারে সাতটি ভিন্ন ভিন্ন ক্যাটাগরিতে কৃষি পুরস্কার ২০১৬ দেওয়া হবে। ক্যাটাগরি বা শ্রেণিগুলো হচ্ছে সেরা উদ্ভাবন ও গবেষণা সহযোগী প্রতিষ্ঠান সেরা সমর্থনসহায়তা ও বাস্তবায়ন সহযোগী সংগঠন কৃষি খাতের প্রযুক্তির সেরা ব্যবহার সেরা কৃষিপণ্য রপ্তানিকারক বছরের সেরা পুরুষ কৃষক বছরের সেরা নারী কৃষক এবং বছরের সেরা কৃষক সাবসিস্ট্যান্স মার্কেট ফার্মার গ্রুপ।  স্ট্যান্ডার্ড চার্টার্ড ব্যাংক বাংলাদেশের করপোরেট অ্যাফেয়ার্সের কান্ট্রি হেড বিটপী দাশ চৌধুরী বলেন আমরা আমাদের যাত্রার তিন বছরের মধ্যে এই পুরষ্কার বিতরণের আয়োজন করতে পেরে আমি প্্রকৃতপক্ষে আনন্দিত। আমি আশাবাদ ব্যাক্ত করছি আমাদের এই ক্ষুদ্্র প্্রয়াশ সারা দেশের কৃষক ও কৃষি সংশ্লিস্ট সবাইকে উদ্বুদ্ধ করবে।  তিনি আরো উল্লেখ করেন ব্যাংকের জন্য এই পুরস্কার প্রদানের মাধ্যমে দেশের কৃষি খাতকে উৎসাহিত ও সহায়তা করার জন্য এটি একটি বিশেষ সুুুুযোগ।বাংলাদেশের কৃষি খাতের সঙ্গে দীর্ঘদিনের সম্পর্কের সুবাদে স্ট্যান্ডার্ড চার্টার্ড ব্যাংক এই পুরস্কার প্রদান করছে। এই পুরস্কার প্রদানের মাধ্যমে এ দেশের কৃষি খাতকে উদ্বুদ্ধ ও সহায়তা করতে চায় তারা।  তিনি আরো জানান এ বছরে পুরস্কার বিজয়ীদের একটি ক্রেস্টসহ ৫ লাখ টাকার প্রাইজমানি দেওয়া হবে যাতে তারা কৃষি খাতে তাদের কার্যক্রম ও অবদান আরো বাড়াতে পারেন। এছাড়া প্রত্যেক ক্যাটাগরি বা শ্রেণির অনারেবল ম্যানশনেরা ঐড়হড়ৎধনষব সবহঃরড়হং প্রত্যেকেই ৫০ হাজার টাকা করে পাবেন।  বাংলাদেশ ব্র্যান্ড ফোরামের বিবিএফ ব্যবস্থাপনা পরিচালক এমডি শরিফুল ইসলাম এই কৃষি পুরস্কার প্রদানের নেপথ্য দর্শনের কথা তুলে ধরে বলেন টেকসই উপায়ে খাদ্য উৎপাদনে বাংলাদেশ এখন গোটা বিশ্বের কাছেই একটি বড় দৃষ্টান্ত। সে জন্য দেশের যেসব কৃষক ও কৃষিবিষয়ক প্রতিষ্ঠান দেশের ক্রমবর্ধমান মানুষের অত্যাবশ্যকীয় খাদ্যের চাহিদা পূরণে নিরলস খাদ্যশস্য উৎপাদনে কাজ করে যাচ্ছেন তাদের কাজের স্বীকৃতি দিতে এই পুরস্কারের আয়োজন করা হয়েছে।  তিনি আরো জানান অতীতে প্রতিবারই স্বচ্ছতা বস্তুনিষ্ঠতা ও জবাবদিহিতা বজায় রেখেই পুরস্কারটি দেওয়া হয়েছে। ফলে এটি ইতিমধ্যে মানুষের বিশ্বাসযোগ্যতা অর্জন করেছে। সেই প্রতিশ্রুতির আলোকে এবারও পুরস্কার বিজয়ীদের বাছাই করে নেওয়া হবে। এ জন্য অ্যাগ্রো অ্যাওয়ার্ড ২০১৬ বা কৃষি পুরস্কার ২০১৬ দিতে সারা দেশ থেকে নমিনেশন বা মনোনয়ন আহ্বান করা হয়েছে। সে অনুযায়ী যেসব আবেদন পাওয়া যাবে সেগুলো থেকে প্রাথমিকভাবে একটি সংক্ষিপ্ত তালিকা তৈরি করা হবে। এর পরে ওই তালিকা ধরে নমিনেশন বা মনোনয়ন পাওয়া ব্যক্তিদের ও প্রতিষ্ঠানগুলো সম্পর্কে যাচাইবাছাইয়ের কাজ চলবে। এ জন্য থাকবে এক্সপার্ট জুরি সেশন বা বিশেষজ্ঞদের সমন্বয়ে গঠিত জুরি বোর্ড। এর পরে চূড়ান্ত বিজয়ীদের নির্বাচিত করা হবে। সব শেষে বিজয়ীদের হাতে তুলে দেওয়া হবে পুরস্কার।  সংবাদ সম্মেলনে আরো বক্তব্য দেন গত বছরের সেরা পুরুষ কৃষক হিসেবে পুরস্কার বিজয়ী মো. বিল্লাল সিকদার বছরের সেরা নারী কৃষক হিসেবে পুরস্কার পাওয়া ফাতেমা জোহরা। তাঁরা নিজেদের সফলতার গল্প এবং প্রাইজমানি হিসেবে পাওয়া অর্থ কীভাবে তাঁদের কর্মকা সম্প্রসারণে ব্যবহার করেছেন তা তুলে ধরেন।
