Serial,Title,Date,Author,News
2512,চূড়ান্ত হিসেবে জিডিপি প্রবৃদ্ধি ৮ দশমিক ১৫ শতাংশ,2019-12-10,অনলাইন ডেস্ক,বিগত ২০১৮১৯ অর্থবছরের মোট দেশজ উৎপাদনের জিডিপি প্রবৃদ্ধি দাঁড়িয়েছে ৮ দশমিক ১৫ শতাংশ এবং জাতীয় মাথাপিছু আয় ১ হাজার ৯০৯ মার্কিন ডলারে উন্নীত হয়েছে।আজ মঙ্গলবার রাজধানীর শেরেবাংলানগর এনইসি সম্মেলন কক্ষে জাতীয় অর্থনৈতিক পরিষদের নির্বাহী কমিটির একনেক বৈঠকশেষে পরিকল্পনামন্ত্রী এম এ মান্নান ব্রিফিংয়ে এসব তথ্য জানান।তিনি বলেন প্রাথমিক হিসাবে গত অর্থবছরের প্রবৃদ্ধি ছিল ৮ দশমিক ১৩ শতাংশ কিন্তু চূড়ান্ত হিসাবে প্রবৃদ্ধি দাঁড়িয়েছে ৮ দশমিক ১৫ শতাংশ। আর মাথাপিছু আয় ১ হাজার ৯০৯ মার্কিন ডলারে পৌঁছে গেছে।তিনি বলেন ডলারের দাম বেড়ে যাওয়ায় আমরা টাকার অংকে কিছুটা সুবিধা পেয়েছি। যেমন প্রাথমিক হিসেবে মাথাপিছু আয় ছিল ১ লাখ ৬০ হাজার টাকা। এখন চূড়ান্ত হিসেবে সেটি দাঁড়িয়েছে ১ লাখ ৬০ হাজার ৪৪০ টাকা।আরও পড়ুন  ...ভিপি নুরের বিরুদ্ধে মামলায় পুলিশকে তদন্তের নির্দেশসাংবাদিকদের এক প্রশ্নের জবাবে পরিকল্পনামন্ত্রী বলেন এখন থেকে প্রাথমিক প্রতিবেদন প্রকাশের পর দ্রুত যাতে চূড়ান্ত প্রতিবেদন প্রকাশ করা যায় তার ব্যবস্থা নেওয়া হবে। বাসসইত্তেফাককেকে
