Serial,Title,Date,Author,News
436,ফের বেড়েছে ডিমের দাম,2022-03-05,ইত্তেফাক অনলাইন ডেস্ক,রাজধানীর বাজার ও অনলাইন শপগুলোতে আরেক দফা বেড়েছে ডিমের দাম। খুচরা বাজারে প্রতি পিস ফার্মের মুরগির ডিম ১০ টাকা হালি ৪০ টাকা আর ডজন বিক্রি হচ্ছে ১২০ টাকায়। আজ শনিবার ৫ মার্চ সকালে রাজধানীর মালিবাগ বাজারের ডিম বিক্রেতা ফরিদ উদ্দিন বলেন দাম আরও বাড়বে পাইকাররা এরইমধ্যে সেটা জানিয়েছে। ক্রেতারা বলছেন মাছমাংসের পর এবার ডিমও চলে যাচ্ছে নিম্নবিত্তের ক্রয়ক্ষমতার বাইরে। কারণ হিসেবে তারা বলছেন ঢাকা শহরে প্রতিটি ডিম ৭ থেকে সর্বোচ্চ ৮ টাকা দামে খেয়ে অভ্যস্ত সাধারণ মানুষ। যে ডিম কয়েক মাস আগেও হালি মিলতো ২৮ থেকে ৩২ টাকায় সেটাই হালিতে বেড়েছে ১০১২ টাকা। রাজধানীর ভাষাণটেক এলাকার বিক্রেতা আনোয়ার মিয়া ডিমের দাম কেন বাড়ছে সেটি বলতে পারেননি। তবে তিনি বলেন পাইকারিতে আমাদের কেনা পড়ে বেশি তাই খুচরাতেও বেশি দামে বিক্রি করছি। বাজার ঘুরে দেখা গেছে এক ডজন হাঁসের ডিম বিক্রি হচ্ছে ১৮০ থেকে ২০০ টাকায়। অর্থাৎ একটি হাঁসের ডিম কিনতে ক্রেতাকে খরচ করতে হচ্ছে ১৫ থেকে ১৭ টাকা। ব্যবসায়ীরা বলছেন দীর্ঘদিন উৎপাদন খরচের তুলনায় বাজারে ডিমের দাম কম থাকায় অনেক খামার বন্ধ হয়ে গেছে। সে কারণে এখন চাহিদার তুলনায় ডিমের উৎপাদন অনেক কম। সরবরাহ সংকটের কারণে দাম বাড়ছে।
